date,prev_settlement,low,high,prev_close,limit_up,open,total_turnover,limit_down,close,open_interest,settlement,volume,dominant_id,pos,base_balance,chg,strategy_balance,drawdown,return,empty,long,short
2022-08-19,99.505,99.315,99.56,101.65,101.535,99.54,84942900800.0,97.475,99.45,142549,99.42,83638,T2212,1.0,1.0915976071565776,-0.0006029544769370343,0.9684334438515005,-0.046413301598922874,-0.00060313632708958,,99.45,
2022-08-22,99.42,99.325,99.575,101.59,101.45,99.525,65916823700.0,97.39,99.395,148384,99.38,64913,T2212,1.0,1.090993908127984,-0.0005530417295124268,0.9678978597447953,-0.04694067483584663,-0.0005531947134966696,,99.395,
2022-08-23,99.38,99.26,99.395,101.535,101.41,99.34,70357600300.0,97.35,99.29,151601,99.285,69348,T2212,1.0,1.0898413918006695,-0.0010563911665575354,0.9668753809956309,-0.047947478288155376,-0.0010569495409817695,,99.29,
2022-08-24,99.285,99.255,99.39,101.43,101.31,99.295,61526994400.0,97.26,99.375,154933,99.355,60634,T2212,1.0,1.0907743812084956,0.000856078154899631,0.9677031018878115,-0.047132446922000804,0.0008557119289930777,,99.375,
2022-08-25,99.355,99.11,99.295,101.515,101.38,99.29,72952061800.0,97.33,99.16,156471,99.145,71992,T2212,1.0,1.0884144668239941,-0.0021635220125786336,0.9656094549252366,-0.04919399684815695,-0.0021658658075062345,,99.16,
2022-08-26,99.145,99.09,99.26,101.3,101.17,99.165,69731113600.0,97.12,99.23,156956,99.22,68817,T2212,-1.0,1.089182811042204,0.0007059298104075129,0.9662911074246797,-0.048522794546617565,0.0007056807591604758,,,99.23
2022-08-29,99.22,99.1,99.35,101.37,101.245,99.19,62087250100.0,97.195,99.34,156183,99.3,61243,T2212,-1.0,1.0903902090993909,0.0011085357250830707,0.9652199392112694,-0.049577541020464855,-0.0011091506052630633,,,99.34
2022-08-30,99.3,99.275,99.46,101.48,101.325,99.43,73208450350.0,97.275,99.345,159077,99.33,72125,T2212,-1.0,1.0904450908292629,5.033219247030374e-05,0.9651713575755128,-0.049625377866598375,-5.033345917760746e-05,,,99.345
2022-08-31,99.33,99.26,99.395,101.485,101.355,99.345,66336137250.0,97.305,99.295,161343,99.315,65381,T2212,-1.0,1.0898962735305417,-0.000503296592682001,0.9656571250311349,-0.049147057557507146,0.0005031699814322351,,,99.295
2022-09-01,99.315,99.27,99.585,101.435,101.34,99.275,82068473250.0,97.29,99.545,166213,99.535,80805,T2212,1.0,1.0926403600241479,0.0025177501384763268,0.9632258416708671,-0.05154106768501232,-0.002520925001483673,,99.545,
2022-09-02,99.535,99.46,99.775,101.685,101.565,99.58,70329244800.0,97.505,99.465,167962,99.505,69135,T2212,1.0,1.0917622523461938,-0.0008036566377015442,0.9624517388296027,-0.0523033030015545,-0.0008039797428191851,,99.465,
2022-09-05,99.505,99.51,99.66,101.605,101.535,99.51,62875881800.0,97.475,99.57,167062,99.56,61804,T2212,1.0,1.0929147686735086,0.001055647715276553,0.9634677488087621,-0.051302869148593055,0.001055090911052121,,99.57,
2022-09-06,99.56,99.51,99.7,101.71,101.59,99.66,61683336700.0,97.53,99.605,167082,99.56,60620,T2212,1.0,1.0932989407826135,0.00035151149944767646,0.9638064188018153,-0.050969391197605796,0.0003514497337543649,,99.605,
2022-09-07,99.56,99.44,99.625,101.745,101.59,99.58,77288981050.0,97.53,99.455,171165,99.48,76021,T2212,1.0,1.0916524888864496,-0.0015059484965614933,0.9623549759744444,-0.0523985824161225,-0.0015070835767232776,,99.455,
2022-09-08,99.48,99.35,99.455,101.595,101.51,99.4,60825796200.0,97.45,99.43,169832,99.42,59902,T2212,1.0,1.0913780802370892,-0.00025136996631636155,0.9621130688365493,-0.05263678095254187,-0.0002514015650417691,,99.43,
2022-09-09,99.42,99.15,99.505,101.57,101.45,99.425,89027543400.0,97.39,99.165,179242,99.25,87733,T2212,1.0,1.0884693485538663,-0.0026651915920747893,0.9595488531748609,-0.055161685438588015,-0.00266874953833104,,99.165,
2022-09-13,99.25,99.185,99.3,101.305,101.275,99.21,53597159700.0,97.225,99.25,177645,99.26,52867,T2212,-1.0,1.0894023379616926,0.000857157263147279,0.9603713374437044,-0.05435181041476189,0.0008567901136486562,,,99.25
2022-09-14,99.26,99.105,99.215,101.39,101.285,99.155,62700788450.0,97.235,99.14,181927,99.175,61898,T2212,-1.0,1.0881949399045057,-0.001108312342569251,0.961435728850443,-0.05330373685451628,0.0011076986178688217,,,99.14
2022-09-15,99.175,99.1,99.275,101.28,101.2,99.21,71857190650.0,97.15,99.13,183059,99.155,70920,T2212,-1.0,1.0880851764447614,-0.00010086746015736114,0.9615327064305166,-0.05320824600691254,0.00010086237337704835,,,99.13
2022-09-16,99.155,98.945,99.145,101.27,101.18,99.05,85276628550.0,97.13,99.125,182591,99.105,84280,T2212,-1.0,1.0880302947148894,-5.043881771404912e-05,0.9615812050034224,-0.053160490950219574,5.043754571965468e-05,,,99.125
2022-09-19,99.105,99.06,99.2,101.265,101.125,99.125,60536253500.0,97.085,99.195,182527,99.155,59779,T2212,-1.0,1.088798638933099,0.0007061790668347889,0.9609021564853871,-0.05382912919116278,-0.0007064285287220959,,,99.195
2022-09-20,99.155,99.19,99.335,101.335,101.18,99.225,65938977750.0,97.13,99.315,184193,99.3,65030,T2212,-1.0,1.0901158004500302,0.001209738394072346,0.9597397162537399,-0.054973748420933055,-0.001210470718236744,,,99.315
2022-09-21,99.3,99.27,99.38,101.455,101.325,99.285,64703126850.0,97.275,99.375,181596,99.345,63769,T2212,-1.0,1.0907743812084956,0.000604138347681582,0.959159900687358,-0.05554467501907767,-0.0006043209127864642,,,99.375
2022-09-22,99.345,99.28,99.415,101.515,101.37,99.395,60779761950.0,97.32,99.32,181158,99.325,59894,T2212,1.0,1.0901706821799022,-0.0005534591194968908,0.9596907564814492,-0.05502195760650952,0.0005533060174862783,,99.32,
2022-09-23,99.325,99.075,99.25,101.46,101.35,99.25,78354726450.0,97.3,99.135,178894,99.105,77345,T2212,1.0,1.0881400581746337,-0.0018626661296816671,0.9579031730143827,-0.05678213619936878,-0.0018644030494398612,,99.135,
2022-09-26,99.105,98.75,99.04,101.275,101.125,98.99,93123198000.0,97.085,98.78,179165,98.825,92169,T2212,1.0,1.0842434553537128,-0.0035809754375346614,0.9544729452802816,-0.06015977620188273,-0.0035874024780470364,,98.78,
2022-09-27,98.825,98.72,98.895,100.92,100.84,98.805,80742182000.0,96.81,98.885,177034,98.84,79989,T2212,-1.0,1.0853959716810273,0.001062968212188764,0.9554875196805087,-0.059160755919449026,0.0010624036615095682,,,98.885
2022-09-28,98.84,98.66,98.78,101.025,100.855,98.78,79373959700.0,96.825,98.705,180392,98.73,78698,T2212,-1.0,1.0834202294056308,-0.0018202963037873277,0.957226790080898,-0.057448149720991215,0.001818641572233935,,,98.705
2022-09-29,98.73,98.47,98.86,100.845,100.745,98.8,109393000000.0,96.715,98.485,184135,98.515,108544,T2212,-1.0,1.0810054332912573,-0.002228863786029045,0.9593603182083261,-0.05534733003544967,0.0022263835538567805,,,98.485
2022-09-30,98.515,98.32,98.605,100.625,100.525,98.38,90545310300.0,96.505,98.43,183522,98.46,90001,T2212,-1.0,1.080401734262664,-0.0005584606792912172,0.9598960832233178,-0.054819778663687035,0.0005583047981590153,,,98.43
2022-10-10,98.46,98.52,98.765,100.57,100.47,98.54,65173622250.0,96.45,98.75,180515,98.71,64650,T2212,-1.0,1.08391416497448,0.0032510413491821932,0.9567754213658407,-0.057892598645680526,-0.0032563374658205464,,,98.75
2022-10-11,98.71,98.665,98.85,100.89,100.725,98.825,61297074050.0,96.695,98.725,180130,98.71,60755,T2212,-1.0,1.0836397563251192,-0.0002531645569621155,0.957017642991503,-0.057654090442805894,0.0002531325162232701,,,98.725
2022-10-12,98.71,98.655,99.225,100.865,100.725,98.665,96633011100.0,96.695,98.915,178247,98.915,95714,T2212,-1.0,1.0857252620602602,0.0019245378576855376,0.955175826307093,-0.05946767082078386,-0.0019263921601672042,,,98.915
2022-10-13,98.915,98.85,99.025,101.055,100.935,98.89,59889876550.0,96.895,98.98,178971,98.985,59243,T2212,-1.0,1.0864387245485978,0.0006571298589697072,0.9545481517510606,-0.06008572269761381,-0.0006573458634293192,,,98.98
2022-10-14,98.985,98.975,99.265,101.12,101.005,99.01,80264425100.0,96.965,99.26,180342,99.205,79266,T2212,1.0,1.0895121014214368,0.0028288543140029265,0.951847874094056,-0.0627446032557536,-0.002832863084304201,,99.26,
2022-10-17,99.205,99.14,99.265,101.4,101.23,99.21,52292718550.0,97.18,99.195,179748,99.2,51600,T2212,1.0,1.088798638933099,-0.0006548458593593764,0.9512245604549655,-0.06335836107147375,-0.0006550603645594766,,99.195,
2022-10-18,99.2,99.11,99.255,101.335,101.225,99.165,54407278900.0,97.175,99.215,181784,99.23,53695,T2212,1.0,1.0890181658525877,0.00020162306567872434,0.9514163492669934,-0.06316951251279068,0.000201602742480122,,99.215,
2022-10-19,99.23,99.145,99.31,101.355,101.255,99.17,53218407800.0,97.205,99.225,184990,99.25,52490,T2212,1.0,1.0891279293123317,0.00010079121100625699,0.9515122436730071,-0.0630750882334492,0.00010078613191343134,,99.225,
2022-10-20,99.25,98.95,99.195,101.365,101.275,99.145,75369178550.0,97.225,99.07,183820,99.04,74467,T2212,1.0,1.0874265956862958,-0.0015621063240111033,0.9500258803797915,-0.06453866456324331,-0.001563327684190213,,99.07,
2022-10-21,99.04,98.97,99.135,101.21,101.06,99.065,61890535100.0,97.02,98.985,183819,99.0,61169,T2212,1.0,1.0864936062784698,-0.0008579792066215619,0.9492107779286734,-0.06534127093764641,-0.0008583474814442207,,98.985,
2022-10-24,99.0,98.895,99.21,101.125,101.02,98.97,69775173950.0,96.98,99.175,183346,99.18,68912,T2212,1.0,1.0885791120136106,0.0019194827499116052,0.9510327716429376,-0.06354720963015692,0.0019176428968992003,,99.175,
2022-10-25,99.18,98.98,99.245,101.315,101.205,99.135,82181935950.0,97.155,99.05,183536,99.04,81168,T2212,-1.0,1.0872070687668074,-0.001260398285858333,0.9498340915677638,-0.06472751312192637,-0.001261193255833901,,,99.05
2022-10-26,99.04,99.095,99.28,101.19,101.06,99.105,58127604150.0,97.02,99.255,184976,99.225,57373,T2212,-1.0,1.0894572196915646,0.002069661786976207,0.9478682562444787,-0.06666321084842819,-0.00207180649665917,,,99.255
2022-10-27,99.225,99.31,99.45,101.395,101.25,99.36,68129984400.0,97.2,99.4,183649,99.405,67109,T2212,-1.0,1.0910487898578562,0.0014608835826912525,0.946483531070377,-0.06802670724082138,-0.001461951713515607,,,99.4
2022-10-28,99.405,99.39,99.58,101.54,101.435,99.415,60446047900.0,97.375,99.51,184040,99.535,59475,T2212,1.0,1.0922561879150432,0.0011066398390342513,0.9454361146879047,-0.06905806601550468,-0.001107252617025661,,99.51,
2022-10-31,99.535,99.59,99.76,101.65,101.565,99.65,66197254400.0,97.505,99.63,183270,99.64,65018,T2212,1.0,1.093573349431974,0.0012059089538738466,0.9465762245639225,-0.0679354348017761,0.0012051824296940145,,99.63,
2022-11-01,99.64,99.405,99.635,101.77,101.675,99.575,75705017300.0,97.605,99.45,183228,99.44,74480,T2212,1.0,1.0915976071565776,-0.0018066847335139746,0.9448660597498956,-0.06961938162236914,-0.00180831875678366,,99.45,
2022-11-02,99.44,99.285,99.525,101.59,101.47,99.44,72713783350.0,97.41,99.385,180525,99.37,71607,T2212,1.0,1.09088414466824,-0.0006535947712418277,0.9442485002337192,-0.0702274735298054,-0.0006538084574188434,,99.385,
2022-11-03,99.37,99.365,99.515,101.525,101.4,99.44,49917237000.0,97.34,99.395,177907,99.415,49135,T2212,1.0,1.090993908127984,0.00010061880565470638,0.944343509390054,-0.07013392092866144,0.00010061374392221483,,99.395,
2022-11-04,99.415,99.09,99.365,101.535,101.445,99.36,94541521150.0,97.385,99.25,173578,99.215,93268,T2212,1.0,1.0894023379616926,-0.001458825896674898,0.9429658766231989,-0.07149043364525032,-0.0014598910191848658,,99.25,
2022-11-07,99.215,99.245,99.385,101.39,101.24,99.335,66639156950.0,97.19,99.295,169386,99.305,65681,T2212,-1.0,1.0898962735305417,0.0004534005037784006,0.9433934178267057,-0.07106944694010198,0.0004532977488282449,,,99.295
2022-11-08,99.305,99.185,99.425,101.435,101.33,99.23,72543529000.0,97.28,99.41,165861,99.375,71497,T2212,-1.0,1.0911585533176005,0.0011581650636989238,0.9423008125288553,-0.0721453018532584,-0.00115883625514001,,,99.41
2022-11-09,99.375,99.335,99.475,101.55,101.405,99.38,60499228600.0,97.345,99.39,161347,99.43,59578,T2212,-1.0,1.090939026398112,-0.0002011870033195029,0.9424903912055537,-0.07195862954702226,0.00020116676792848119,,,99.39
2022-11-10,99.43,99.34,99.52,101.53,101.46,99.425,54893213950.0,97.4,99.37,155553,99.385,54050,T2212,-1.0,1.0907194994786236,-0.00020122748767481546,0.9426800461791336,-0.07177188211358765,0.00020120724413957578,,,99.37
2022-11-11,99.385,98.685,99.485,101.51,101.415,99.47,161297000000.0,97.355,98.98,154745,98.955,159324,T2212,-1.0,1.0864387245485978,-0.003924725772365911,0.9463798068514678,-0.06812884129668428,0.003917044128508913,,,98.98
2022-11-14,98.955,98.28,98.62,101.12,100.975,98.58,128332000000.0,96.935,98.285,141242,98.38,127537,T2212,-1.0,1.0788101640963723,-0.007021620529399919,0.9530249267318656,-0.0615855956379775,0.006997083743678645,,,98.285
2022-11-15,98.38,98.275,98.535,100.425,100.39,98.285,110015000000.0,96.37,98.35,127121,98.405,109427,T2212,-1.0,1.07952362658471,0.0006613420155670013,0.9523946513059351,-0.06220620851159531,-0.000661560798663399,,,98.35
2022-11-16,98.405,97.985,98.605,100.49,100.415,98.515,119159000000.0,96.395,98.13,111949,98.115,118626,T2212,-1.0,1.0771088304703362,-0.0022369089984748403,0.9545250714715408,-0.060108449140701015,0.002234410842279533,,,98.13
2022-11-17,98.115,98.03,98.525,100.27,100.12,98.445,77353605300.0,96.11,98.495,94214,98.45,77017,T2212,-1.0,1.0811151967510015,0.003719555691429788,0.9509746623093364,-0.06360442810802647,-0.003726490440164121,,,98.495
2022-11-18,98.44,98.15,98.55,99.825,100.435,98.4,137525000000.0,96.445,98.23,131501,98.205,137959,T2303,-1.0,1.078206465067779,-0.0026904919031423002,0.9535332519383731,-0.06108506340371278,0.0026868790086599106,,,98.23
2022-11-21,98.205,98.3,98.545,99.56,100.195,98.42,102574000000.0,96.215,98.345,135678,98.385,102799,T2303,-1.0,1.0794687448548377,0.0011707217754248767,0.9524169297967372,-0.06218427156525774,-0.0011714076054923207,,,98.345
2022-11-22,98.385,98.255,98.495,99.675,100.375,98.365,90685221500.0,96.395,98.37,139850,98.365,90964,T2303,-1.0,1.0797431535041984,0.0002542071279678648,0.9521748186243856,-0.06242267100814625,-0.00025423944407659246,,,98.37
2022-11-23,98.365,98.47,98.72,99.7,100.355,98.485,109352000000.0,96.375,98.605,139226,98.65,109437,T2303,-1.0,1.0823225948081883,0.0023889397173935123,0.9499001303822718,-0.06466248672750263,-0.0023917977866242442,,,98.605
2022-11-24,98.65,98.72,98.93,99.935,100.645,98.8,95271350700.0,96.655,98.78,139641,98.865,95127,T2303,1.0,1.0842434553537128,0.001774757872318844,0.9482142876479592,-0.06632248434245802,-0.0017763346209123474,,98.78,
2022-11-25,98.865,98.36,98.87,100.11,100.865,98.825,120782000000.0,96.865,98.425,148932,98.48,120872,T2303,1.0,1.0803468525327917,-0.003593844907876176,0.9448065525587201,-0.06967797652770247,-0.0036003182826776503,,98.425,
2022-11-28,98.48,98.17,98.64,99.755,100.475,98.565,88028160800.0,96.485,98.2,151926,98.24,88271,T2303,1.0,1.0778771746885463,-0.002286004572009115,0.9426467204599067,-0.07180469692680091,-0.0022886214693809827,,98.2,
2022-11-29,98.24,97.68,98.145,99.53,100.23,98.075,154996000000.0,96.25,97.87,163031,97.84,156244,T2303,1.0,1.0742549805169859,-0.0033604887983706977,0.9394789667149803,-0.07492388684547868,-0.0033661479226920915,,97.87,
2022-11-30,97.84,97.795,98.115,99.2,99.82,98.0,123324000000.0,95.86,97.965,162577,97.955,124212,T2303,-1.0,1.0752977333845564,0.0009706753857157135,0.9403908958233682,-0.07402593823252601,0.0009702045850019746,,,97.965
2022-12-01,97.955,97.87,98.27,99.295,99.94,97.905,118707000000.0,95.97,98.25,153173,98.215,119334,T2303,-1.0,1.0784259919872674,0.0029092022661154626,0.9376551084982045,-0.07671978407138402,-0.0029134422202809177,,,98.25
2022-12-02,98.215,98.205,98.425,99.58,100.205,98.275,83269808950.0,96.225,98.28,151936,98.3,83579,T2303,-1.0,1.0787552823665,0.0003053435114503955,0.9373688015948463,-0.07700170169456844,-0.00030539013827209446,,,98.28
2022-12-05,98.3,98.095,98.35,99.61,100.29,98.17,83449006850.0,96.31,98.26,153463,98.195,83829,T2303,-1.0,1.0785357554470116,-0.00020350020350012876,0.9375595563367255,-0.07681387135303297,0.00020347950014242718,,,98.26
2022-12-06,98.195,97.94,98.265,99.59,100.185,98.17,96704019350.0,96.205,98.02,157719,98.0,97309,T2303,-1.0,1.0759014324131495,-0.002442499491146055,0.939849545075997,-0.07455898970357966,0.0024395214375411305,,,98.02
2022-12-07,98.0,97.775,98.285,99.35,99.985,97.87,175943000000.0,96.015,98.255,155015,98.175,177088,T2303,-1.0,1.0784808737171394,0.0023974699041011682,0.9375962840772942,-0.07677770667378625,-0.00240034843678895,,,98.255
2022-12-08,98.175,98.225,98.525,99.585,100.165,98.265,97331990250.0,96.185,98.46,150213,98.45,97636,T2303,1.0,1.0807310246418966,0.0020864078163960187,0.9356400758615715,-0.07870392488285316,-0.0020885873973750663,,98.46,
2022-12-09,98.45,98.245,98.435,99.79,100.445,98.33,89927329100.0,96.455,98.395,148576,98.365,90223,T2303,1.0,1.080017562153559,-0.0006601665651025934,0.9350223975665176,-0.07931213374820578,-0.000660384571001517,,98.395,
2022-12-12,98.365,98.3,98.585,99.725,100.355,98.46,78563062700.0,96.375,98.39,150497,98.36,78738,T2303,1.0,1.0799626804236868,-5.081559022301896e-05,0.9349748838515135,-0.07935891904554049,-5.081688137886456e-05,,98.39,
2022-12-13,98.36,98.065,98.4,99.72,100.35,98.37,96147511250.0,96.37,98.275,150482,98.255,96592,T2303,1.0,1.078700400636628,-0.001168817969305791,0.9338820684064183,-0.08043498088424117,-0.0011695015697500476,,98.275,
2022-12-14,98.255,98.39,98.775,99.605,100.245,98.425,101374000000.0,96.265,98.74,148688,98.74,101399,T2303,1.0,1.0838044015147357,0.004731620452810947,0.9383008439018035,-0.07608394823210363,0.004720461522792767,,98.74,
2022-12-15,98.74,98.53,98.765,100.07,100.74,98.665,90643691400.0,96.74,98.625,152108,98.62,90659,T2303,1.0,1.0825421217276767,-0.001164674903787688,0.9372080284567083,-0.0771600100708042,-0.0011653536646784772,,98.625,
2022-12-16,98.62,98.505,98.76,99.955,100.615,98.55,65687835600.0,96.625,98.665,151198,98.665,65708,T2303,1.0,1.0829811755666539,0.00040557667934093544,0.9375881381767414,-0.07678572769212577,0.00040549445535086016,,98.665,
2022-12-19,98.665,98.77,99.01,99.995,100.66,98.87,62094512250.0,96.67,98.86,148172,98.84,61962,T2303,1.0,1.0851215630316666,0.0019763847362286313,0.9394411730619029,-0.07496110109606802,0.001974434257424039,,98.86,
2022-12-20,98.84,98.685,98.95,100.19,100.84,98.875,49820844150.0,96.84,98.69,149041,98.785,49735,T2303,1.0,1.0832555842160143,-0.0017196034796682635,0.937825706751762,-0.07655180120545169,-0.0017210836948974725,,98.69,
2022-12-21,98.785,98.63,98.98,100.02,100.785,98.705,58579178000.0,96.785,98.945,150758,98.92,58482,T2303,1.0,1.0860545524394927,0.0025838484142262086,0.9402489062169731,-0.07416575104137646,0.0025805160169510032,,98.945,
2022-12-22,98.92,98.89,99.04,100.275,100.925,98.945,46017388450.0,96.915,98.925,150325,98.965,45882,T2303,1.0,1.0858350255200042,-0.00020213249785228093,0.9400588513569565,-0.07435289223071562,-0.00020215292937892165,,98.925,
2022-12-23,98.965,98.865,99.17,100.255,100.97,98.95,57230160300.0,96.96,99.155,153593,99.105,57026,T2303,1.0,1.0883595850941221,0.002324993682082388,0.9422444822471471,-0.07220076855331425,0.0023222950663051947,,99.155,
2022-12-26,99.105,98.805,99.105,100.485,101.11,99.075,58418713750.0,97.1,98.94,151745,98.86,58278,T2303,1.0,1.0859996707096207,-0.0021683223236347304,0.940201392501969,-0.07421253633871117,-0.00217067653823055,,98.94,
2022-12-27,98.86,98.585,98.895,100.27,100.86,98.87,57065995000.0,96.86,98.66,152913,98.645,57044,T2303,1.0,1.0829262938367816,-0.0028299979785728624,0.937540624461737,-0.0768325129894607,-0.0028340099939703337,,98.66,
2022-12-28,98.645,98.615,98.75,99.99,100.64,98.715,39822078050.0,96.65,98.73,150770,98.72,39813,T2303,1.0,1.0836946380549914,0.0007095073991487677,0.9382058164717952,-0.07617751882677315,0.000709255817766246,,98.73,
2022-12-29,98.72,98.79,98.91,100.06,100.72,98.82,37554098700.0,96.72,98.875,151508,98.88,37486,T2303,1.0,1.085286208221283,0.001468651878861582,0.9395837142069154,-0.07482074520406345,0.0014675744644597252,,98.875,
2022-12-30,98.88,98.785,98.99,100.205,100.88,98.84,41808694600.0,96.88,98.895,150029,98.91,41713,T2303,-1.0,1.0855057351407715,0.0002022756005055637,0.9397737690669319,-0.07463360401472441,0.0002022551455545956,,,98.895
2023-01-03,98.91,98.825,99.1,100.225,100.91,98.95,54025405650.0,96.91,99.04,149421,98.98,53874,T2303,-1.0,1.0870973053070634,0.0014662015268720463,0.9383958713318117,-0.07599037763743399,-0.001467277452141528,,,99.04
2023-01-04,98.98,99.05,99.21,100.37,100.985,99.105,56699365400.0,96.975,99.2,152908,99.18,56437,T2303,1.0,1.0888535206629713,0.001615508885298933,0.9368798844637473,-0.07748312339246255,-0.0016168152269053946,,99.2,
2023-01-05,99.18,99.085,99.215,100.53,101.19,99.12,47325614200.0,97.17,99.105,154132,99.105,47104,T2303,1.0,1.087810767795401,-0.0009576612903225978,0.9359826708647144,-0.0783665820948588,-0.000958120140868417,,99.105,
2023-01-06,99.105,98.91,99.06,100.435,101.11,99.055,55461904150.0,97.1,99.02,150938,98.965,55292,T2303,1.0,1.0868777783875747,-0.0008576762020080508,0.9351799008024219,-0.07915704514437139,-0.0008580442166817947,,99.02,
2023-01-09,98.965,98.85,99.075,100.35,100.97,99.07,50677129800.0,96.96,99.025,153137,98.97,50536,T2303,1.0,1.086932660117447,5.0494849525462016e-05,0.9352271225707921,-0.07911054731792944,5.0493574703462167e-05,,99.025,
2023-01-10,98.97,98.71,98.975,100.355,100.975,98.96,65019158300.0,96.965,98.735,154276,98.79,64900,T2303,1.0,1.0837495197848637,-0.0029285533956072696,0.9324882600053234,-0.08180742125156037,-0.002932849998707528,,98.735,
2023-01-11,98.79,98.655,98.9,100.065,100.79,98.705,63815077150.0,96.79,98.85,152791,98.85,63755,T2303,-1.0,1.0850117995719224,0.001164733883627811,0.9335743606778367,-0.08073797124339654,0.0011640561073529205,,,98.85
2023-01-12,98.85,98.79,98.95,100.18,100.85,98.87,51650426650.0,96.85,98.86,151643,98.895,51540,T2303,-1.0,1.0851215630316666,0.00010116337885701654,0.9334799171410962,-0.08083096689628055,-0.0001011684962167566,,,98.86
2023-01-13,98.895,98.69,98.89,100.19,100.895,98.86,59700791600.0,96.895,98.695,152337,98.74,59637,T2303,-1.0,1.0833104659458865,-0.0016690269067368702,0.9350379202397033,-0.07929684904819101,0.001667635629167287,,,98.695
2023-01-16,98.74,98.405,98.665,100.025,100.74,98.655,78852983050.0,96.74,98.47,154694,98.465,78993,T2303,-1.0,1.0808407881016409,-0.0022797507472516187,0.9371695736370784,-0.07719787535181166,0.0022771560582646533,,,98.47
2023-01-17,98.465,98.42,98.58,99.8,100.46,98.55,50613127950.0,96.47,98.5,155645,98.505,50699,T2303,-1.0,1.0811700784808738,0.00030466131816808684,0.9368840543194271,-0.07747901746351527,-0.0003047077368557059,,,98.5
2023-01-18,98.505,98.43,98.655,99.83,100.5,98.63,59536888050.0,96.51,98.455,159902,98.48,59610,T2303,-1.0,1.0806761429120246,-0.00045685279187823724,0.9373120724153091,-0.0770575611770773,0.0004567484664145573,,,98.455
2023-01-19,98.48,98.39,98.6,99.785,100.475,98.555,55925973050.0,96.485,98.52,162506,98.46,56037,T2303,-1.0,1.0813896054003622,0.0006602000914122108,0.9366932588994188,-0.07766688785955633,-0.0006604181194592669,,,98.52
2023-01-20,98.46,98.335,98.555,99.85,100.455,98.53,45421390150.0,96.465,98.365,165717,98.41,45518,T2303,-1.0,1.0796882717743261,-0.0015732846122614719,0.9381669439900542,-0.07621579536684664,0.0015720482965735371,,,98.365
2023-01-30,98.41,98.3,98.715,99.695,100.4,98.35,74061178650.0,96.42,98.7,162252,98.69,74124,T2303,-1.0,1.0833653476757588,0.0034056829156712265,0.9349718448568598,-0.07936191145033267,-0.003411495454594194,,,98.7
2023-01-31,98.69,98.635,98.905,100.03,100.69,98.675,80293047450.0,96.69,98.875,153344,98.855,80192,T2303,-1.0,1.085286208221283,0.0017730496453900457,0.9333140933588867,-0.08099424848676817,-0.0017746233583684897,,,98.875
2023-02-01,98.855,98.765,98.93,100.205,100.855,98.845,62996795150.0,96.855,98.78,150612,98.805,62880,T2303,1.0,1.0842434553537128,-0.0009608091024020382,0.934210830035186,-0.08011125939555452,0.0009603478207818166,,98.78,
2023-02-02,98.805,98.775,99.005,100.11,100.805,98.79,66028150900.0,96.805,98.975,146875,98.975,65875,T2303,1.0,1.0863838428187256,0.0019740838226360857,0.9360550405216899,-0.07829532191410227,0.0019721378797154607,,98.975,
2023-02-03,98.975,98.93,99.06,100.305,100.98,99.025,63678162600.0,96.97,99.025,143487,99.0,63470,T2303,1.0,1.086932660117447,0.0005051780752716173,0.9365279150054089,-0.077829696918858,0.0005050505157861119,,99.025,
2023-02-06,99.0,98.935,99.065,100.355,101.005,99.04,55366903900.0,96.995,98.935,141508,98.98,55189,T2303,1.0,1.0859447889797487,-0.0009088613986367733,0.9356767409347146,-0.07866782191029764,-0.0009092746635770812,,98.935,
2023-02-07,98.98,98.885,99.15,100.265,100.985,98.91,60065028250.0,96.975,99.15,141247,99.115,59844,T2303,1.0,1.0883047033642501,0.0021731439834233868,0.9377101012147061,-0.07666563443074759,0.0021707861214015837,,99.15,
2023-02-08,99.115,99.03,99.14,100.48,101.12,99.115,51334148100.0,97.11,99.085,137075,99.085,51120,T2303,1.0,1.0875912408759123,-0.0006555723651034961,0.9370953643858714,-0.07727094692456515,-0.0006557873466288726,,99.085,
2023-02-09,99.085,99.045,99.265,100.415,101.09,99.125,68124377950.0,97.08,99.2,134375,99.185,67809,T2303,1.0,1.0888535206629713,0.0011606196699804894,0.9381829756984251,-0.07620000943550342,0.0011599466716510497,,99.2,
2023-02-10,99.185,99.07,99.23,100.53,101.195,99.18,47217593900.0,97.175,99.14,128389,99.115,47000,T2303,1.0,1.0881949399045057,-0.0006048387096774244,0.9376155263179624,-0.07675875942979637,-0.0006050216983992817,,99.14,
2023-02-13,99.115,99.085,99.245,100.47,101.12,99.165,48287593950.0,97.11,99.17,125100,99.155,48044,T2303,1.0,1.0885242302837386,0.0003026023804719724,0.9378992510081937,-0.0764793844326499,0.0003025566056057949,,99.17,
2023-02-14,99.155,99.065,99.245,100.5,101.16,99.135,56916453350.0,97.15,99.21,119229,99.22,56635,T2303,1.0,1.0889632841227155,0.0004033477866289825,0.9382775505951688,-0.07610688443645464,0.0004032664637773532,,99.21,
2023-02-15,99.22,99.105,99.235,100.54,101.23,99.17,56582148000.0,97.21,99.215,112690,99.2,56303,T2303,1.0,1.0890181658525877,5.039814534835152e-05,0.9383248380435408,-0.07606032193693013,5.0396875404492605e-05,,99.215,
